Tipologia;Id;Brand;Modello;Allestimento;Segmentazione;Segmentazione descrizione;Prezzo;Anticipo 1;Durata 1;Km 1;Canone 1;Anticipo 2;Durata 2;Km 2;Canone 2;Anticipo 3;Durata 3;Km 3;Canone 3;Anticipo 4;Durata 4;Km 4;Canone 4;Anticipo 5;Durata 5;Km 5;Canone 5;Anticipo 6;Durata 6;Km 6;Canone 6;Anticipo 7;Durata 7;Km 7;Canone 7;Anticipo 8;Durata 8;Km 8;Canone 8;Optional;Alimentazione;Cilindrata Effettiva;Cilindrata;Pacchetto (Tipo Eletta, Sport);Model Year;Peso;Portata;Tipo Veicolo;Emissioni C02;Trazione;Consumo Combinato;Porte;Posti;Cambio;Potenza Massima KW;Potenza Massima CV;Cavalli Fiscali;Corpo Veicolo;Codice Ruote Anteriori;Codice Ruote Posteriori;Stock;Usato;Da Ordine;Pronta Consegna;Delivery;Data di Registrazione;Kilometraggio;Link al player;Immagine Copertina
Auto;40250435;FORD;FOCUS;FORD FOCUS 1.0 EcoBoost Hybrid 155cv ST Line X Hatchback 5-door (Euro 6.2);DBG;Compact - Hatchback/Sedan - Generic;23267;zero;48;40000;330;zero;48;120000;380;zero;60;50000;310;zero;60;150000;360;3490;48;40000;250;3490;48;120000;310;3490;60;50000;250;3490;60;150000;300;Ruotino Di Scorta, Vernice Premium Blue Panther;Unleaded - Electric;998 Cm3;998 L;1.0 EcoBoost Hybrid 155cv ST Line X;2021;0 Kg;1 Kg;Manufacturer Vehicle;93 G/Km;Front;4.1 Litri Per 100km;5-Door;5;MAN6;114 KW;155 CV;12;Hatchback;215/50 C17 H;215/50 C17 H;no;si;no;-;-;04/11/2021;56405;https://auto.nextlane.com/public/player/1335e267ab0e26d787d33ac32fbccc448d6b8bc35be7a00380b60fe2e88485cac638e6647b2e53011f6666a37210030d07ec9f97b6b399decf58019b7097638b;https://s3.stampyt.io/prod/customer/media/7b0d4bbb-1a03-4b2a-8462-14cf3c0fe0f0/d5b0805c-d2ce-45ac-b287-3d95a7049af2.jpg
Auto;-;FORD;FOCUS;FORD FOCUS 1.0T EcoBoost Hybrid 125cv Titanium Ed. Hatchback 5-Door (Euro 6D);R;Van Small;23843;zero;48;40000;410;zero;48;120000;500;zero;60;50000;390;zero;60;150000;460;3580;48;40000;340;3580;48;120000;430;3580;60;50000;330;3580;60;150000;400;-;Diesel;999 Cm3;999 L;1.0T EcoBoost Hybrid 125cv Titanium Ed.;2024;1344 Kg;546 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;MAN6;92 KW;125 CV;12;Hatchback;205/60 C16 92V;205/60 C16 92V;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/7b0d4bbb-1a03-4b2a-8462-14cf3c0fe0f0/d5b0805c-d2ce-45ac-b287-3d95a7049af2.jpg
Auto;40240514;FORD;FOCUS;FORD FOCUS 1.5 Ecoblue 120cv ST Line Hatchback 5-door (Euro 6.2);DBG;Compact - Hatchback/Sedan - Generic;21881;zero;48;40000;350;zero;48;120000;420;zero;60;50000;330;zero;60;150000;400;3280;48;40000;280;3280;48;120000;350;3280;60;50000;270;3280;60;150000;340;Design Pack ST-Line / Active, Privacy Glass, Sport Pack ST-Line, Vernice Metallizzata;Diesel;1499 Cm3;1499 L;1.5 Ecoblue 120cv ST Line;2020;1363 Kg;532 Kg;Manufacturer Vehicle;92 G/Km;Front;3.5 Litri Per 100km;5-Door;5;MAN6;88 KW;120 CV;16;Hatchback;215/50 C17 H;215/50 C17 H;no;si;no;-;-;23/10/2020;69639;https://auto.nextlane.com/public/player/d324296352b1f5aa594736b84bc3e918b8437039ce975a39bb819767fd01b442d860f8dfa70f7646f0957af38a9073c3db616948b71094ae4ab1fbee5aa91068;https://s3.stampyt.io/prod/customer/media/05154904-fb6e-4264-9558-a7ca08b975ac/6b549618-19cd-4071-a5df-81dbb8be0c09.jpg
Auto;40293403;FORD;KUGA;FORD KUGA 1.5 EcoBlue 120CV 2WD Connect Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;23594;zero;48;40000;330;zero;48;120000;400;zero;60;50000;310;zero;60;150000;390;3540;48;40000;250;3540;48;120000;330;3540;60;50000;260;3540;60;150000;330;Barre Longitudinali Al Tetto Argento, Specchietti Retrovisori Esterni Ripiegabili Elettricamente;Diesel;1499 Cm3;1499 L;1.5 EcoBlue 120CV 2WD Connect;2022;1576 Kg;509 Kg;Manufacturer Vehicle;104 G/Km;Front;4.7 Litri Per 100km;5-Door;5;MAN6;88 KW;120 CV;16;Sport Utility Vehicle;225/65 C17 102V;225/65 C17 102V;no;si;no;-;-;05/01/2022;75668;https://auto.nextlane.com/public/player/638fe3e81eb8bc1b10142588a833caaa70ea5f3a0d34cfd01f8e8a49ca00cc2681a7734eef6f591d1f355c3ddeb1941c13283b3005e318941f0766d57de58eb8;https://s3.stampyt.io/prod/customer/media/187a4f94-5855-42aa-98c7-3aa581a72301/5add41b1-8ba2-4cc5-813f-c8c078256e35.jpg
Auto;40237709;FORD;KUGA;FORD KUGA 1.5 EcoBlue 120CV 2WD Titanium Auto Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;25488;zero;48;40000;310;zero;48;120000;380;zero;60;50000;300;zero;60;150000;370;3820;48;40000;230;3820;48;120000;300;3820;60;50000;240;3820;60;150000;310;Barre Longitudinali Al Tetto Argento, Privacy Glass, Ruotino Di Scorta, Vernice Metallizzata;Diesel;1499 Cm3;1499 L;1.5 EcoBlue 120CV 2WD Titanium Auto;2020;1599 Kg;511 Kg;Manufacturer Vehicle;117 G/Km;Front;4.4 Litri Per 100km;5-Door;5;AUT8;88 KW;120 CV;16;Sport Utility Vehicle;225/65 C17 102V;225/65 C17 102V;no;si;no;-;-;06/10/2020;42290;https://auto.nextlane.com/public/player/2b7f2a1d42b27172a0b2adfbcf1738d7eca26b45760b94c681e2ba22889ed815b9bd7eb45fc3ad56fc8f86b8f4ef9b89d0652783ba51a716e2e864d97ca03b13;https://s3.stampyt.io/prod/customer/media/e5a1caf1-2075-4d86-9ab9-8ac094999c06/4770e70a-d9ab-4676-b986-389f13c1a21a.jpg
Auto;-;FORD;KUGA;FORD KUGA 1.5 EcoBoost 150CV 2WD Titanium Sport Utility Vehicle 5-Door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;27942;zero;48;40000;510;zero;48;120000;610;zero;60;50000;470;zero;60;150000;560;4190;48;40000;420;4190;48;120000;520;4190;60;50000;410;4190;60;150000;490;-;Unleaded - Electric;1497 Cm3;1497 L;1.5 EcoBoost 150CV 2WD Titanium;2024;1526 Kg;549 Kg;Manufacturer Vehicle;0 G/Km;Front;6.4 Litri Per 100km;5-Door;5;MAN6;110 KW;150 CV;16;Sport Utility Vehicle;225/65 C17 102V;225/65 C17 102V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_491_al.jpg
Auto;40376992;FORD;KUGA;FORD KUGA 2.0 EcoBlue 120CV 2WD ST-Line Auto Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;31750;zero;48;40000;560;zero;48;120000;630;zero;60;50000;520;zero;60;150000;590;4760;48;40000;460;4760;48;120000;530;4760;60;50000;440;4760;60;150000;510;Vernice Metallizzata;Diesel;1999 Cm3;1999 L;2.0 EcoBlue 120CV 2WD ST-Line Auto;2023;1701 Kg;499 Kg;Manufacturer Vehicle;0 G/Km;Front;5.7 Litri Per 100km;5-Door;5;AUT8;88 KW;120 CV;20;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;29/06/2023;34923;https://auto.nextlane.com/public/player/46bb544508f4a0773c7c2549d97a052ee6ac9e689054a9e3427c9ad4d6bd1faa1e3b64466f3df9af0d1e118a2bcb5ecae876fd1b49c787a250eafe118e840628;https://s3.stampyt.io/prod/customer/media/0ac3d6cd-15f4-48cc-8198-1eeff30b6515/cd89fabb-367f-42ca-985a-9257e6f0857b.jpg
Auto;40410656;FORD;KUGA;FORD KUGA 2.5 Benz. FHEV 190CV 2WD Grap.Tech Ed.Au Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;35647;zero;48;40000;570;zero;48;120000;640;zero;60;50000;530;zero;60;150000;600;5350;48;40000;460;5350;48;120000;530;5350;60;50000;440;5350;60;150000;510;ST-Line Black Package;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benz. FHEV 190CV 2WD Grap.Tech Ed.Au;2023;1701 Kg;514 Kg;Manufacturer Vehicle;0 G/Km;Front;5.4 Litri Per 100km;5-Door;5;AUT;140 KW;190 CV;23;Sport Utility Vehicle;225/55 C19 99V;225/55 C19 99V;no;si;no;-;-;09/02/2024;16919;https://auto.nextlane.com/public/player/cf73838c25cfa22a87ff295a5198b4ba3551d7a302da3a7d4f7c0e1e70f870866d8207819a28476f02d93c488c6ca2a85ef508e2ddd6a9723db5d485f340147e;https://s3.stampyt.io/prod/customer/media/8f459afe-b9cd-43d5-84f6-a63453108ece/df42c080-39c6-4887-8590-a31b5649344b.jpg
Auto;40421134;FORD;KUGA;FORD KUGA 2.5 Benzina FHEV 180CV 2WD ST-Line Auto Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;32245;zero;48;40000;520;zero;48;120000;590;zero;60;50000;490;zero;60;150000;560;4840;48;40000;420;4840;48;120000;490;4840;60;50000;410;4840;60;150000;480;Ruota Di Scorta, Vernice Premium Desert Island Blue;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina FHEV 180CV 2WD ST-Line Auto;2024;1689 Kg;541 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;AUT;132 KW;180 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;27/06/2024;5687;https://auto.nextlane.com/public/player/0679462a0cc786af7122c44e2d3b03d9db2768cb9a6eaa67b87ee34dbb388d5060bcecc0a17a14d5415941e0d695944fccc55f21b9f37f6a3303b5d3596b5f66;https://s3.stampyt.io/prod/customer/media/9c0ec696-6d66-4a72-b526-246edb2b970c/424f604f-4b42-4d3e-89b3-112ab247d7af.jpg
Auto;40416562;FORD;KUGA;FORD KUGA 2.5 Benzina FHEV 180CV 2WD ST-Line Auto Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;32245;zero;48;40000;530;zero;48;120000;600;zero;60;50000;500;zero;60;150000;570;4840;48;40000;430;4840;48;120000;500;4840;60;50000;420;4840;60;150000;490;Vernice Metallizzata;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina FHEV 180CV 2WD ST-Line Auto;2024;1689 Kg;541 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;AUT;132 KW;180 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;25/09/2024;5385;https://auto.nextlane.com/public/player/bf9c1548ba423f37069c4dac65d9f594e1f52f12e111e48e99f488c78ba703f7066ee23fe09265a290a2ddf20666627847abcfd137ddedfdc4f4fc3e105cece5;https://s3.stampyt.io/prod/customer/media/8ee9758b-4824-4fa3-98bc-a3b8a2a2be73/04eee557-352f-46c4-94dd-45d6f3e64ea4.jpg
Auto;40326106;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 225CV 2WD ST-Line Aut Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;34496;zero;48;40000;560;zero;48;120000;630;zero;60;50000;520;zero;60;150000;580;5170;48;40000;460;5170;48;120000;520;5170;60;50000;430;5170;60;150000;500;Co-Pilot Pack, Ruotino Di Scorta, Vernice Metallizzata;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 225CV 2WD ST-Line Aut;2022;1844 Kg;476 Kg;Manufacturer Vehicle;26 G/Km;Front;1 Litri Per 100km;5-Door;5;AUT;165 KW;225 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;22/02/2023;29970;https://auto.nextlane.com/public/player/11969639a97dcd7ef6c91d80842bf87b8c0d4cb58f7ed4b752658966da5325381af6a8c99e059da4a90446d30888084f7f6bd4af10aafd8bac0a87c5b2e1f9bc;https://s3.stampyt.io/prod/customer/media/17573140-a72e-4eab-888b-d12f0112cd07/1e0e6925-0bf9-4848-bb08-aaca50ec2635.jpg
Auto;40326107;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 225CV 2WD ST-Line Aut Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;34496;zero;48;40000;560;zero;48;120000;620;zero;60;50000;520;zero;60;150000;580;5170;48;40000;450;5170;48;120000;510;5170;60;50000;430;5170;60;150000;490;Co-Pilot Pack, Ruotino Di Scorta, Vernice Premium Lucid Red;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 225CV 2WD ST-Line Aut;2022;1844 Kg;476 Kg;Manufacturer Vehicle;26 G/Km;Front;1 Litri Per 100km;5-Door;5;AUT;165 KW;225 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;22/02/2023;10326;https://auto.nextlane.com/public/player/8bfb69e22d72110cb95367d5abae1acdd1a48ba7c2f44df4d7148792284c9b97ba2236a4fa19d3d1debc70c2ce207fa15bff3e1168905ad223bf8899e893f8e0;https://s3.stampyt.io/prod/customer/media/d6241c83-27c1-420a-b594-75102bd7eb85/08e1ae48-4dd1-434d-afe1-4f772e8a8f5f.jpg
Auto;40405319;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 225CV 2WD ST-Line Aut Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;35849;zero;48;40000;590;zero;48;120000;650;zero;60;50000;540;zero;60;150000;600;5380;48;40000;470;5380;48;120000;540;5380;60;50000;450;5380;60;150000;520;Privacy Glass - Vetri Posteriori Oscurati, Ruotino Di Scorta, Vernice Metallizzata;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 225CV 2WD ST-Line Aut;2023;1844 Kg;476 Kg;Manufacturer Vehicle;0 G/Km;Front;1 Litri Per 100km;5-Door;5;AUT;165 KW;225 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;15/12/2023;50038;https://auto.nextlane.com/public/player/1feb34d89137fb4b35ad7d351be17d3539dad37f3db600dae144e39a5b338e70bdd2ebd049bec2882565cd8b8e34cb2528561196a1420248a348ef2444b60a8b;https://s3.stampyt.io/prod/customer/media/3edd5471-2d58-4d18-80df-c173cfa752bd/18394039-3675-428b-ba10-5805520c05a9.jpg
Auto;40364673;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 225CV 2WD ST-Line X Aut Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;37488;zero;48;40000;590;zero;48;120000;650;zero;60;50000;540;zero;60;150000;610;5620;48;40000;470;5620;48;120000;540;5620;60;50000;450;5620;60;150000;510;Co-Pilot Pack, Ruotino Di Scorta, Vernice Premium Platinum White;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 225CV 2WD ST-Line X Aut;2023;1844 Kg;476 Kg;Manufacturer Vehicle;0 G/Km;Front;1 Litri Per 100km;5-Door;5;AUT;165 KW;225 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;30/12/2022;24907;https://auto.nextlane.com/public/player/efccdaebed2f30f5d3a63956c13a38413c688ecde8fcc4e10272f6f0b67e70179dfdb2416f5e9650c385f8427bbbda7dbf6f0ef46e4a3b28d408b1ae8fcbd10d;https://s3.stampyt.io/prod/customer/media/35417194-fc61-4c10-b231-25984e9322af/efcd17c7-1b99-4861-aa13-9ec570263787.jpg
Auto;40276794;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 225CV 2WD ST-Line X Aut Sport utility vehicle 5-door (Euro 6.2);FSG;Middle - Suv/Cross Over - Generic;35644;zero;48;40000;470;zero;48;120000;530;zero;60;50000;450;zero;60;150000;500;5350;48;40000;350;5350;48;120000;420;5350;60;50000;360;5350;60;150000;410;Co-Pilot Pack, Ruotino Di Scorta, Technology Pack, Vernice Metallizzata;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 225CV 2WD ST-Line X Aut;2021;1844 Kg;476 Kg;Manufacturer Vehicle;26 G/Km;Front;1.4 Litri Per 100km;5-Door;5;AUT;165 KW;225 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;28/12/2021;47343;https://auto.nextlane.com/public/player/60395310f8999a30223d8dadad6a43f914c0fb307cc747427736961e597622dae49955a5e7a02b4a1ecb4e8a698c001cfc59af914cb24ceee95b2325d7805dae;https://s3.stampyt.io/prod/customer/media/7959eb4c-0d75-4b39-bad5-6738643bd448/db4f086b-26a6-420e-9735-e1465634bdd0.jpg
Auto;40419679;FORD;KUGA;FORD KUGA 2.5 Benzina PHEV 243CV 2WD ST-Line X Aut Sport utility vehicle 5-door (Euro 6D);FSG;Middle - Suv/Cross Over - Generic;40032;zero;48;40000;640;zero;48;120000;720;zero;60;50000;610;zero;60;150000;680;6000;48;40000;520;6000;48;120000;600;6000;60;50000;510;6000;60;150000;580;Ruota Di Scorta, Tetto Panoramico Apribile Elettricamente, Vernice Metallizzata;Unleaded - Electric;2488 Cm3;2488 L;2.5 Benzina PHEV 243CV 2WD ST-Line X Aut;2024;1859 Kg;541 Kg;Manufacturer Vehicle;0 G/Km;Front;0.9 Litri Per 100km;5-Door;5;AUT;179 KW;243 CV;23;Sport Utility Vehicle;225/60 C18 100V;225/60 C18 100V;no;si;no;-;-;08/10/2024;4597;https://auto.nextlane.com/public/player/12aa4c6b2340de9f768fc58ceb9fbef8fe4ca0cc89f8aa406f67524c984014945e536187d980bd284cf3520fc31ce17c5906960418a58c0f89d08b756a86b269;https://s3.stampyt.io/prod/customer/media/4bb5cb11-007a-4e6d-9935-cf10aed43144/d152adb3-97fa-4c0d-b55c-3c6a18d98ea6.jpg
Auto;40239565;FORD;PUMA;FORD PUMA 1.0 Ecoboost 125CV ST-Line Auto Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;21127;zero;48;40000;310;zero;48;120000;360;zero;60;50000;300;zero;60;150000;350;3170;48;40000;240;3170;48;120000;290;3170;60;50000;240;3170;60;150000;290;Co-Pilot Pack, Privacy Glass, Vernice Metallizzata Magnetic Grey;Petrol (unleaded);998 Cm3;998 L;1.0 Ecoboost 125CV ST-Line Auto;2020;1280 Kg;480 Kg;Manufacturer Vehicle;110 G/Km;Front;6.1 Litri Per 100km;5-Door;5;AUT7;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;12/11/2020;43874;https://auto.nextlane.com/public/player/1df98265b29d5edb3f6008a8db491d0b701560449ad13b5dfe79bbb7f30d9359dde79eb814cede436150cf9e53407ae604a5854bfadef3d5fc82e820874939c8;https://s3.stampyt.io/prod/customer/media/79106095-8624-4370-b3d4-4ed63a9d1794/fc12c2a7-bc0b-4983-b929-a97b6e73df6b.jpg
Auto;40238802;FORD;PUMA;FORD PUMA 1.0 Ecoboost 125CV ST-Line Auto Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;21127;zero;48;40000;300;zero;48;120000;300;zero;60;50000;350;zero;60;150000;340;3170;48;40000;240;3170;48;120000;290;3170;60;50000;240;3170;60;150000;280;Co-Pilot Pack, Power Liftgate, Privacy Glass, Vernice Metallizzata Agate Black;Petrol (unleaded);998 Cm3;998 L;1.0 Ecoboost 125CV ST-Line Auto;2020;1280 Kg;480 Kg;Manufacturer Vehicle;110 G/Km;Front;6.1 Litri Per 100km;5-Door;5;AUT7;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;27/10/2020;59318;https://auto.nextlane.com/public/player/869e54bb50f348671ff06e9bdcf060ade9b76a48da99f64b963841141133d25a4f5969a83db5a861e9d2748e43ac7e87d8159256eeecbb0cc71245c937e10f91;https://s3.stampyt.io/prod/customer/media/1d41a1d7-b522-4bda-b167-a2c038adafc6/c101748a-cd5b-405c-810a-f62a952cb386.jpg
Auto;40245781;FORD;PUMA;FORD PUMA 1.0 Ecoboost 125CV ST-Line Auto Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;21332;zero;48;40000;320;zero;48;120000;370;zero;60;50000;310;zero;60;150000;360;3200;48;40000;260;3200;48;120000;310;3200;60;50000;260;3200;60;150000;300;Co-Pilot Pack, Comfort Pack, Privacy Glass, Ruotino Di Scorta, Vernice Metallizzata Agate Black;Petrol (unleaded);998 Cm3;998 L;1.0 Ecoboost 125CV ST-Line Auto;2021;1280 Kg;480 Kg;Manufacturer Vehicle;110 G/Km;Front;6.1 Litri Per 100km;5-Door;5;AUT7;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;09/02/2021;59452;https://auto.nextlane.com/public/player/cff785f63fa0c87204595098b0c8c10628c78715f5ef4f8167d3a0834bafbcc0989ff4d9a46f02b8676aaf7f9d103cd9ff064855c98be8215bb5bc829d37b9dc;https://s3.stampyt.io/prod/customer/media/a4cf6877-c937-4387-b5e1-490799154310/569edd27-c6d3-410b-8881-dea3a23c5f93.jpg
Auto;40256277;FORD;PUMA;FORD PUMA 1.0 Ecoboost Hybrid 125CV ST-Line Auto Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;21537;zero;48;40000;370;zero;48;120000;430;zero;60;50000;360;zero;60;150000;400;3230;48;40000;310;3230;48;120000;360;3230;60;50000;300;3230;60;150000;350;Co-Pilot Pack, Power Liftgate, Privacy Glass, Tetto Panoramico Apribile, Vernice Metallizzata Desert Island Blue;Unleaded - Electric;998 Cm3;998 L;1.0 Ecoboost Hybrid 125CV ST-Line Auto;2021;1280 Kg;480 Kg;Manufacturer Vehicle;103 G/Km;Front;4.3 Litri Per 100km;5-Door;5;AUT7;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;08/06/2021;38006;https://auto.nextlane.com/public/player/b3bd732bebb7aa4de51b301c11a074ad4829bc8e1fea1ecf8061c6da78047d68a14c4519901c98a270e4301144867081abd659624008d01a1db71e796faa4e8e;https://s3.stampyt.io/prod/customer/media/018ffb2a-eb84-4664-a45e-be183bd1c5a8/67e69f29-5e5f-47a3-856d-9949ef7c8ff7.jpg
Auto;40275530;FORD;PUMA;FORD PUMA 1.0 Ecoboost Hybrid 125CV ST-Line Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;20102;zero;48;40000;330;zero;48;120000;390;zero;60;50000;310;zero;60;150000;360;3020;48;40000;260;3020;48;120000;320;3020;60;50000;260;3020;60;150000;310;Privacy Glass, Vernice Metallizzata Desert Island Blue;Unleaded - Electric;998 Cm3;998 L;1.0 Ecoboost Hybrid 125CV ST-Line;2021;1280 Kg;480 Kg;Manufacturer Vehicle;96 G/Km;Front;5.6 Litri Per 100km;5-Door;5;MAN6;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;28/12/2021;28069;https://auto.nextlane.com/public/player/2394427a1f0098c679873df43df97d20afd667e9d36190021439eb6dc0b3697eed66e20a57caef3926f21ca1cbb0c924d8568de8253dc63691a635bc1f3c0d57;https://s3.stampyt.io/prod/customer/media/bdf462b4-aea4-4944-b067-b9e60db870b9/ae94b45b-b87e-471f-a013-3793415081aa.jpg
Auto;40246490;FORD;PUMA;FORD PUMA 1.0 Ecoboost Hybrid 125CV ST-Line Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;19897;zero;48;40000;320;zero;48;120000;380;zero;60;50000;310;zero;60;150000;360;2980;48;40000;260;2980;48;120000;310;2980;60;50000;260;2980;60;150000;310;Comfort Pack, Privacy Glass, Vernice Metallizzata Desert Island Blue;Unleaded - Electric;998 Cm3;998 L;1.0 Ecoboost Hybrid 125CV ST-Line;2021;1280 Kg;480 Kg;Manufacturer Vehicle;96 G/Km;Front;5.6 Litri Per 100km;5-Door;5;MAN6;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;29/12/2020;51918;https://auto.nextlane.com/public/player/2cc7e377b967986bf539ec70224acead5782bc08110b33a8376928dce0bb29d12a7bbe0897344fe77cfd97ff41bcab89627b3b5f8fbe495b625436f705026aeb;https://s3.stampyt.io/prod/customer/media/4b76d999-ae31-4634-863b-c50f0422efb3/c94ae28c-0ea3-42fa-90fb-fc337346cac1.jpg
Auto;40249969;FORD;PUMA;FORD PUMA 1.0 Ecoboost Hybrid 125CV ST-Line Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;19897;zero;48;40000;330;zero;48;120000;380;zero;60;50000;310;zero;60;150000;360;2980;48;40000;270;2980;48;120000;320;2980;60;50000;260;2980;60;150000;310;Co-Pilot Pack, Privacy Glass, Vernice Metallizzata Desert Island Blue;Unleaded - Electric;998 Cm3;998 L;1.0 Ecoboost Hybrid 125CV ST-Line;2021;1280 Kg;480 Kg;Manufacturer Vehicle;96 G/Km;Front;5.6 Litri Per 100km;5-Door;5;MAN6;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;03/02/2021;71642;https://auto.nextlane.com/public/player/54624d163cc643c6365e539e49193996d0032b59674b59075a68f3f5326577d4fafed0a2ed6a74f5d207a8180cabc557211147211a8de4fc38fe1727b4addbf2;https://s3.stampyt.io/prod/customer/media/87b1485f-98d5-4ab3-97dc-6ea54e167197/87518048-5a5c-4fba-97a9-cd2514fd3df1.jpg
Auto;40248740;FORD;PUMA;FORD PUMA 1.0 Ecoboost Hybrid 125CV ST-Line Sport utility vehicle 5-door (Euro 6.2);CSG;Small - Suv/Cross Over - Generic;19693;zero;48;40000;300;zero;48;120000;350;zero;60;50000;290;zero;60;150000;330;2950;48;40000;240;2950;48;120000;290;2950;60;50000;240;2950;60;150000;280;Privacy Glass, Vernice Metallizzata Desert Island Blue;Unleaded - Electric;998 Cm3;998 L;1.0 Ecoboost Hybrid 125CV ST-Line;2020;1280 Kg;480 Kg;Manufacturer Vehicle;96 G/Km;Front;5.4 Litri Per 100km;5-Door;5;MAN6;92 KW;125 CV;12;Sport Utility Vehicle;215/55 C17 94H;215/55 C17 94H;no;si;no;-;-;15/01/2021;62401;https://auto.nextlane.com/public/player/2e8d76d6cc710f3e738463a3055d103be9c8a88fce6759ae1c621045c6203aacd74314d574ae71b913324b3e6fd587493a93612dfd97545f0bc0057abbf61e4c;https://s3.stampyt.io/prod/customer/media/b7ee6fe9-14c9-4487-b4fe-d9d22eff6d86/aab5e76d-3081-4a46-b3af-930b76add9e9.jpg
